host_id,id,earnings
97067935,1,1131
97081480,1,5100
97095158,1,120
97119453,3,4816
97130258,1,0
97147620,1,0
97166197,1,25875
97362210,1,840
97488364,1,0
97591155,1,0
97617208,1,220
97617682,1,45
97630868,3,8305
97650981,1,2128
97797707,6,22062
97816069,1,10920
97874497,2,2753
97936022,1,423
98116874,1,3712
98132670,1,130
98136137,1,400
98142469,1,0
98235920,1,30600
98256888,1,84
98330509,5,27280
98427230,1,50
98483397,2,0
98490653,1,1160
98778204,1,250
98778637,1,75
98817720,1,1218
98839085,1,5168
98894057,1,300
98897396,1,0
98965739,1,1200
98983671,1,510
99038139,17,19665
99061885,1,9600
99177915,4,780
99205320,1,13392
99241222,1,492
99346094,1,11000
99452108,1,5115
99498084,1,60
99593012,1,414
99626987,1,1760
99645067,2,21156
99734086,3,21708
99738599,1,1260
99770973,1,0
99979439,1,350
100044966,1,10080
100054562,1,1440
100085798,1,3402
100152046,9,14272
100155400,1,5180
100201018,1,260
100209435,1,4386
100256859,1,880
100329351,1,3712
100356901,1,12524
100367362,1,897
100415171,2,5072
100488524,1,360
100536238,1,16275
100648745,1,2520
100670754,2,6489
100690280,2,1916
100809189,1,630
101182990,1,12825
101191705,1,9765
101192567,1,6240
101269978,1,0
101340502,1,6540
101407452,1,406
101425844,1,0
101458186,1,10395
101471876,2,720
101540133,1,100
101784868,1,0
101786647,1,315
101879260,1,7840
101915030,1,0
101927904,1,1782
102070064,1,165
102083579,3,93
102200441,1,3774
102232639,1,9135
102338424,1,2752
102345933,1,1505
102348378,1,2120
102449683,1,1440
102462979,1,4620
102472979,4,20938
102571900,1,0
102695247,1,100
102709683,1,140
102733863,4,495
102734932,1,40
102750720,1,0
102828622,5,21392
102834173,2,9276
102876877,1,3472
102881642,3,7939
102895656,2,9826
102947901,122,127814
102986143,1,9280
102986414,2,3496
102989303,1,360
102991858,1,0
103044557,2,936
103113910,2,85500
103115053,1,350
103194370,3,2566
103212239,1,0
103213186,2,15526
103252275,3,9372
103300596,1,160
103306985,2,12817
103315400,1,270
103319917,2,2268
103341541,1,630
103404930,1,3200
103418993,1,640
103462966,1,1000
103500354,1,1880
103546666,2,210
103550374,1,608
103563437,1,258
103575041,1,54
103628708,1,396
103734991,1,2652
103737279,1,120
103847838,1,0
103849552,1,1900
103866409,1,3915
104095728,1,11880
104126084,1,672
104142918,1,525
104144219,2,560
104145323,1,0
104173257,4,57768
104208915,1,37
104217467,1,0
104420871,1,630
104475619,1,276
104499794,1,600
104644968,3,2880
104649362,1,100
104657074,2,3100
104690725,1,1767
104788488,14,10413
104806707,1,165
104812043,1,624
104876399,4,628000
104916553,2,8000
104919948,1,2040
105010525,1,1645
105038959,1,210
105044201,1,4788
105087153,1,0
105119580,1,10665
105134318,1,121
105256248,2,240
105340238,2,2336
105346274,2,0
105353451,1,2600
105485856,1,900
105539896,1,901
105544747,1,100
105612948,1,120
105618706,1,420
105722329,1,6600
105734848,1,0
105769024,1,1472
105797912,1,3552
105946456,1,0
105947105,1,0
105955867,1,0
106049236,3,6405
106103351,16,47640
106167117,2,3461
106224984,1,0
106260127,1,3920
106269512,2,5103
106289587,1,1560
106292646,2,9498
106295252,2,440
106342307,1,0
106375283,1,0
106401998,1,0
106500353,1,105
106574945,2,1465
106602227,1,555
106625869,1,36
106627805,4,5360
106664674,1,0
106907544,7,35770
106937585,7,4217
107052215,2,0
107063108,2,360
107074288,1,450
107095087,1,600
107133599,2,1250
107183252,1,7670
107220506,1,360
107265708,1,1914
107265762,1,960
107294697,4,168
107344310,1,31320
107397916,1,3375
107453570,1,17424
107461286,1,25620
107523371,1,14400
107525686,2,2560
107549376,1,11200
107647197,1,1550
107662847,1,3525
107777171,1,12000
107777201,1,4446
107788612,1,1386
107862442,2,4032
107885671,1,4690
107893024,1,1881
107895973,1,4160
107930549,1,2196
107989188,1,6120
108137080,2,120700
108147170,1,8832
108192157,2,954
108252150,1,2075
108269759,5,158220
108280728,1,1768
108325390,4,6542
108415963,2,1275
108441327,1,8820
108455858,2,1374
108457832,1,800
108589481,1,700
108802495,4,11617
108836031,1,0
108875874,1,4950
109132291,1,1220
109183464,1,100
109233374,1,0
109255852,1,3640
109262814,2,1624
109300778,1,340
109353564,1,135
109421010,1,5264
109478015,2,1236000
109716786,1,0
109884611,1,7800
109920367,2,3628
109963192,9,38997
110023188,1,2116
110295111,1,8748
110411561,1,5394
110460297,3,19935
110685658,1,4300
110738188,1,26772
110767203,1,0
110933010,3,110250
110942871,1,4995
110965722,1,20160
111094530,1,280
111140527,1,3920
111146940,1,0
111198399,1,2100
111248996,2,10545
111296686,1,3720
111319937,1,0
111369633,1,1296
111373688,1,2268
111476542,1,594
111522971,2,5194
111554365,2,496
111592135,1,6480
111641966,1,200
111698499,1,4428
111706727,1,6080
111729644,1,840
111771252,2,5436
111774661,1,0
111800868,1,0
111885362,8,14570
111981393,2,21480
112043598,6,0
112071834,1,320
112136939,1,10800
112227376,1,200
112390581,1,0
112442355,1,580
112547668,1,6734
112660474,1,1376
112691396,1,300
112700804,2,5720
112717887,1,840
112734149,1,0
112864525,1,800
112897166,3,6102
112907189,1,4320
113002543,1,0
113007092,2,40
113020313,24,84791
113085660,1,1767
113103221,1,3900
113215314,1,0
113244356,1,150
113277795,2,7080
113288439,3,0
113344563,1,2560
113344862,2,38472
113353702,1,7680
113367841,1,570
113423859,1,2409
113436081,4,12713
113445682,1,1380
113496597,5,45774
113511296,1,0
113540058,1,110
113656746,1,0
113684047,1,3360
113687311,1,3240
113778887,2,3198
113802129,1,220
113849186,1,450
113854382,1,980
113891643,4,384
113952757,1,22400
113990174,1,0
114006699,1,6144
114026588,1,1260
114030562,1,0
114113037,2,14850
114135789,3,41600
114154140,1,8316
114164260,2,11160
114165196,1,100
114286036,1,5330
114297472,2,3120
114338664,18,289520
114365151,1,0
114488474,1,2100
114496675,1,1215
114510659,1,3648
114516789,2,12627
114548643,1,0
114764622,1,0
114825852,1,200
114828390,1,805
114917752,1,0
114986263,2,23340
115138505,3,4720
115142439,1,7560
115162541,1,1200
115165658,1,3375
115298647,1,3300
115346751,1,900
115364957,1,105
115390630,1,0
115455254,1,150
115548310,1,100
115618631,1,1260
115743377,1,0
115765605,1,8374
115783949,3,0
115791500,1,3420
115834666,1,0
116038791,1,0
116096343,3,3315
116111951,18,54995
116184117,1,5000
116192013,1,80
116278385,1,9180
116351821,1,0
116371099,1,2016
116438846,1,3700
116488460,1,0
116507007,1,0
116512217,1,320
116533338,1,100
116645321,2,2100
116651621,1,0
116697883,2,2625
116712604,2,9224
116796560,1,44
116797836,5,123705
116822662,5,7595
116871348,1,200
116874647,1,10686
116875840,1,0
116882204,1,37
116945236,1,975
116956002,1,0
116980696,2,0
116987578,1,4675
117091589,1,0
117242107,7,10365
117253057,1,0
117348543,1,0
117378830,1,0
117423455,2,4830
117446358,1,0
117454420,1,25
117487353,1,840
117488722,1,950
117505112,1,1360
117509115,1,0
117579261,1,220
117614830,1,1760
117617511,1,0
117735472,2,16900
117767417,1,3034
117774135,1,4730
117779233,1,98
117793712,1,30
117804903,1,3420
117887703,1,2970
117890550,4,12240
117896134,1,160
117913251,1,4200
117981254,1,210
118075481,1,100
118081305,1,1140
118090666,2,1430
118103441,2,239
118208723,1,2380
118226542,1,0
118316681,1,0
118332135,3,2360
118350974,1,63
118357928,1,840
118401123,2,2700
118425982,1,76
118473730,1,1350
118490677,1,651
118494781,1,7350
118531967,1,1056
118538686,1,1900
118562809,2,3764
118638052,2,2388
118789120,1,800
118805549,1,560
118814220,1,21420
118863018,1,63
118916464,1,0
118924856,1,207
118964018,1,250
119105875,5,38400
119152072,2,1720
119155770,1,3146
119253071,1,11310
119274797,1,2808
119301309,1,2160
119337076,1,21
119393888,2,2796
119408016,1,2700
119449134,1,270
119450548,1,0
119483472,1,336
119588823,1,0
119601347,1,0
119671149,1,924
119733270,2,4785
119742949,1,0
119796660,1,1120
120036063,1,23040
120062125,1,11880
120143223,1,120
120185280,1,9800
120198178,1,1700
120217744,1,630
120228535,2,4430
120362588,1,21760
120380827,2,5120
120504573,1,2860
120558004,1,160
120596053,1,11160
120606044,1,0
120739476,1,23850
120843108,1,752
120878607,2,1848
121031189,1,1998
121071532,1,7250
121078134,1,5000
121086517,2,3650
121185537,1,225
121328366,3,3087
121366871,1,2100
121421847,1,4830
121450463,1,990
121495112,1,12400
121508668,1,1950
121653087,1,700
121671759,1,3240
121674827,2,3990
121820292,1,1404
121880456,1,10450
121909220,1,0
121955379,1,11800
122015813,1,11220
122018646,1,40
122024182,1,665
122176880,1,150
122180935,1,23500
122377500,1,2320
122383232,3,15460
122423108,1,1980
122565529,1,696
122616811,1,27280
122722049,1,330
122793652,1,0
122817717,1,8060
122828689,1,2200
122832931,4,3043
122893446,1,5220
122956090,2,5270
123001459,1,100
123032316,1,25
123076969,1,1200
123172101,1,5976
123407694,2,0
123430811,1,0
123459053,2,2112
123465110,1,3465
123474662,1,875
123483933,1,1936
123604370,1,160
123705366,1,0
123717342,4,330
123746454,1,1500
123748325,1,712
123761328,1,1584
123883093,1,336
123930441,2,21456
123993606,1,2560
124000696,1,190
124047904,1,2772
124061312,1,180
124092235,1,220
124111747,1,544
124174917,1,200
124190682,1,1530
124203167,1,0
124239222,2,1440
124356797,3,5715
124392921,1,1716
124429009,1,6210
124437802,1,540
124450485,1,2250
124513735,2,1155
124519514,1,2560
124542372,2,1560
124554533,1,1250
124568197,2,59020
124662161,1,66
124676294,1,1620
124679787,1,720
124704202,1,28
124756620,1,2400
124869252,1,546
124896078,1,1560
124960645,2,0
124979983,1,0
124986017,1,540
125009357,1,1000
125042816,2,10557
125046176,1,6174
125125380,3,7980
125130487,1,0
125141573,1,0
125158731,2,0
125170011,2,2334
125250242,2,1630
125318292,1,2400
125365195,1,187110
125408597,1,60
125484383,1,8680
125488894,1,3434
125520999,2,1579
125566293,1,1176
125567059,1,858
125618098,1,7455
125642111,3,33990
125650798,1,2236
125653696,2,4600
125678641,1,0
125696374,1,720
125733472,1,7650
125754623,1,1764
125793168,1,55
125794258,1,180
125874635,1,715
125897346,2,2112
125929986,1,4002
126007802,1,40
126010926,3,9579
126060592,2,2880
126147071,3,12339
126211319,1,9180
126213658,1,2340
126229532,1,540
126231774,1,0
126247356,1,240
126296326,1,3420
126306387,1,300
126319281,1,572
126387731,1,7735
126398491,1,8532
126431450,1,3240
126473866,1,4018
126482394,2,4440
126554507,1,2704
126645762,1,9006
126645806,1,0
126660394,1,126
126743587,1,5402
126747378,7,5640
126777507,1,588
126807269,2,966
126822571,1,0
126877574,1,2250
126887819,2,1170
127005570,1,1624
127078055,1,135
127205834,1,0
127239116,1,1440
127299191,4,33350
127359410,1,720
127363684,1,4770
127376657,1,2124
127385167,1,690
127474876,1,0
127482361,6,5794
127483998,1,480
127497866,1,3132
127501201,1,143
127515277,1,3344
127522141,1,400
127526279,3,12048
127553593,1,2970
127554370,1,1775
127563209,2,84
127582673,1,4266
127649334,1,2220
127651191,2,400
127696521,1,6560
127698704,3,320
127701734,5,0
127702726,1,0
127725419,1,390
127726716,1,1834
127802540,1,4680
127804697,1,50
127830176,2,8536
127835612,1,12768
127852088,2,858
127858370,1,1504
127866632,1,6272
127950275,2,3064
128012654,1,40
128069327,2,1400
128077789,1,960
128078641,5,14814
128089474,1,30
128134995,2,996
128145341,1,6125
128202691,1,720
128241967,1,0
128246563,1,155
128252796,1,70
128253874,1,4250
128356777,1,0
128361285,1,900
128370512,3,5712
128379154,2,0
128409619,1,240
128415697,1,330
128477049,2,436
128509423,1,4960
128524994,1,1136
128544027,1,1480
128567999,2,3780
128665024,3,110
128698172,1,8330
128720500,2,3724
128824401,1,32000
128845520,6,15010
128857352,1,6016
128880524,9,189105
128905483,1,4400
128959838,58,389119
128965227,2,280
129000409,4,9827
129005361,1,8296
129024699,1,1040
129121059,1,900
129136844,1,600
129142696,1,8550
129151537,1,3567
129167935,1,648
129255691,2,2606
129357221,2,10950
129363327,1,1860
129367473,2,11544
129392570,1,1740
129465407,3,553
129536641,1,20736
129592063,1,5145
129595815,2,10116
129682443,1,1144
129690200,2,486
129701598,1,700
129717388,1,30
129745417,5,3543
129848994,1,0
129899545,1,2090
129956741,1,41
130012008,1,585
130013559,4,3366
130028166,1,0
130029417,5,778
130042322,3,2208
130091939,3,4341
130138017,4,3220
130158127,1,4500
130160811,1,0
130166881,1,4851
130179961,1,0
130222646,2,1878
130223809,6,14656
130241298,5,3645
130265495,3,5020
130267802,1,1947
130295656,1,540
130300378,2,744
130367324,1,60
130381746,1,6400
130413950,2,960
130581398,2,3270
130617746,1,74
130633142,2,98
130699722,1,405
130715463,2,13236
130740309,2,2318
130792415,1,4920
130804906,1,1540
130872820,1,3200
130878430,7,10020
130889410,2,2625
130960439,2,2596
131010035,1,6336
131028231,1,1120
131028869,5,32499
131042692,1,720
131045243,1,9690
131140596,1,0
131160706,1,1248
131182401,1,780
131189292,2,480
131193165,1,1120
131202147,1,5120
131208176,1,530
131293313,1,0
131316092,1,4488
131323086,1,220
131333020,1,0
131377536,1,0
131406300,2,2878
131406541,2,960
131410175,1,6000
131422086,1,4400
131427153,2,1425
131434945,1,2850
131452635,1,1323
131471938,1,1240
131483077,2,18598
131523645,5,13736
131559796,1,0
131592555,2,100
131598977,1,0
131616975,4,4374
131642805,1,1200
131669054,1,900
131675890,7,14887
131762283,1,2295
131779110,2,5332
131819871,1,4650
131820149,1,250
131900406,1,1672
131905371,1,0
131944873,2,5848
131958470,2,4225
131958706,1,1485
132027389,2,1377
132069734,1,1800
132158719,1,1800
132198573,1,0
132256122,1,957
132275369,2,18892
132307685,1,0
132312423,1,8300
132329007,1,4440
132345829,1,0
132368178,1,285
132410231,1,5544
132430577,2,2924
132450065,1,0
132596381,13,358640
132600900,1,1092
132620936,1,0
132625702,1,204
132636721,1,250
132648661,1,805
132658922,1,1860
132686464,1,1240
132755092,1,7906
132792341,1,2968
132808333,2,1088
132830631,1,65
132831021,2,707
132917792,1,3696
132935911,2,2835
132985965,1,726
133005440,1,0
133114967,3,22440
133140256,1,3280
133213350,2,840
133228073,2,1056
133262600,1,130
133290536,1,378
133362124,1,702
133379438,1,16830
133379972,1,2880
133392789,1,4017
133424030,1,0
133432723,1,1300
133512952,1,1320
133513536,1,20
133534312,1,294
133536197,1,1650
133550284,1,0
133553691,4,600785
133573533,1,1560
133579960,1,1800
133678403,2,1340
133699608,1,22
133846050,1,39
133875116,1,7200
133880440,2,565
133893358,4,57900
133976719,1,1050
133988801,1,14
133998643,2,6408
134106561,1,112
134142206,1,252
134242556,1,748
134265729,1,20460
134343503,2,4092
134397778,1,840
134407860,1,780
134409074,1,0
134417084,1,1008
134509876,3,2914
134562242,1,1170
134593940,1,0
134597095,3,330
134642296,1,0
134670061,1,2700
134683704,2,1492
134693077,5,34350
134698146,41,59359
134700471,1,400
134712788,2,16620
134715436,1,297
134738721,1,12000
134809718,2,240
134851443,1,0
134881865,12,5720
134933123,5,2841
134935410,1,5100
135016251,2,5628
135017736,1,400
135018629,2,8995
135042994,1,0
135056032,1,150
135072445,1,11505
135080503,1,8640
135139450,1,480
135164834,1,4212
135211075,1,2325
135215992,1,11680
135224982,5,4875
135227949,1,1632
135259090,1,1540
135265184,3,6375
135267973,3,990
135277180,1,910
135349207,1,3500
135354731,3,140
135361680,1,0
135387304,1,1176
135397884,1,0
135471314,2,1410
135510466,1,0
135518344,1,1593
135537204,1,0
135628907,1,1536
135662042,1,1000
135674902,1,3060
135682004,3,2630
135702308,1,1225
135791982,27,12600
135793389,1,240
135794114,2,2870
135795186,1,35
135795843,1,0
135801034,1,0
135819707,3,610
135845813,2,13800
135851506,1,200
135894433,1,180
135993453,1,176
136026153,1,2325
136042328,2,2176
136055008,1,1820
136189924,3,9825
136200967,1,6240
136236479,1,7424
136236687,1,1612
136240143,1,5451
136240707,2,4600
136269216,1,7200
136334755,1,352
136340718,1,3465
136344274,1,42
136349466,1,600
136356735,1,7540
136391073,3,6744
136405935,2,162
136458485,1,0
136458568,2,4538
136596545,1,792
136609090,1,0
136745724,8,4264
136772586,2,5775
136775935,1,532
136799103,1,1800
136868564,1,420
136928662,2,480
136969297,1,168
136976540,3,720
137054002,1,35
137107059,1,540
137163004,2,576
137225261,1,0
137229082,2,1860
137232269,1,0
137247867,1,180
137252555,2,6360
137313646,1,100
137316575,1,686
137318065,2,10878
137323471,1,600
137324478,1,1620
137328855,1,0
137369197,1,1185
137459350,1,8120
137461353,4,4056
137517473,1,980
137545697,1,10074
137546438,1,120
137553422,1,540
137608720,4,2459
137624057,1,0
137629448,2,0
137634453,1,0
137637627,2,0
137641704,1,2116
137643158,1,200
137660602,2,0
137677828,2,6912
137681601,1,2346
137718334,1,800
137720853,1,2970
137729241,1,5670
137797882,1,360
137797890,2,876
137817926,1,0
137876333,1,1728
137884914,2,2692
137949177,2,317
137961220,3,0
137972924,3,1276
138009034,2,2700
138053959,1,465
138168443,1,896
138175468,1,0
138183699,1,0
138297757,2,5800
138298146,1,5550
138321551,3,1860
138327192,2,100
138335127,2,0
138385648,1,952
138400036,1,1311
138406197,5,419
138477977,1,500
138485483,1,0
138542950,1,1716
138561304,1,1242
138658687,2,3695
138679029,1,0
138689235,1,0
138706715,1,1458
138744221,1,0
138751922,1,0
138752436,2,3100
138761451,2,355
138772287,1,4872
138851600,1,0
138860741,1,80
138905101,1,720
138938457,3,3150
139063900,34,180260
139083856,1,520
139114412,1,3100
139117742,1,1000
139142540,1,324
139145605,1,1125
139165698,1,1870
139224783,1,4600
139230931,1,1296
139235992,1,800
139308309,1,0
139326132,1,28
139387126,1,750
139404691,1,1260
139410558,1,560
139457394,1,0
139465253,3,3840
139472522,1,3630
139475013,2,5400
139482393,1,15444
139493251,2,5950
139524803,2,2570
139552058,1,2220
139595528,2,6540
139603160,2,876
139608926,1,2210
139633336,1,988
139642552,2,2564
139671724,6,1816
139702230,1,92800
139709241,1,78
139804197,1,462
139826130,1,2240
139835712,1,0
139870495,1,780
139879352,1,50
139887228,1,0
139887267,1,300
139898618,1,3782
139999567,3,5287
140007238,3,14694
140037332,2,1680
140056255,1,60
140075337,1,980
140122861,1,456
140185935,1,3870
140190703,2,3120
140228431,1,8811
140244066,1,1872
140249801,1,2697
140267249,1,0
140289233,1,4830
140395205,1,60
140435472,1,630
140437772,1,198
140457039,1,5244
140470698,1,0
140475760,1,700
140546022,1,0
140548103,1,132
140568139,1,2016
140571125,9,5242
140591181,2,2400
140596248,1,720
140627494,2,3450
140703056,1,0
140710207,1,240
140737067,1,0
140761678,2,3278
140761866,2,1732
140785013,2,180
140785409,1,1680
140801494,1,406
140912424,1,1470
140936340,2,1120
140937417,1,75
140988782,1,2240
141085849,1,120
141101087,1,825
141153772,1,378
141168249,1,3960
141179091,1,6480
141198909,2,190
141205344,1,1715
141263515,1,1800
141269664,1,1760
141275251,1,5796
141330549,1,2280
141351010,1,615
141365084,2,1220
141379843,1,350
141469220,1,525
141472933,1,672
141495366,2,354
141524188,1,135
141542094,3,368
141542173,1,875
141553979,1,1320
141584000,1,4992
141670275,1,2100
141671429,1,800
141671996,1,630
141673309,1,260
141724411,1,360
141737215,1,220
141746207,2,480
141771842,1,900
141823589,1,10302
141846338,6,23020
141848289,1,1155
141867343,2,816
141874605,1,9600
141894530,4,2796
142006629,2,3204
142041527,1,4740
142065740,2,3783
142071982,1,40
142072166,1,7875
142081019,1,3300
142196784,2,1272
142243382,1,700
142267266,1,4650
142381357,1,0
142384823,1,112
142388509,1,87
142397786,1,360
142481864,1,200
142498305,1,30
142558914,1,1680
142559031,1,3640
142599099,2,6840
142610768,1,7200
142665223,7,1044
142676103,1,0
142795060,1,6400
142810186,1,684
142862527,1,544
142876066,2,3600
142882387,1,315
142984074,1,231
143005174,1,0
143043596,1,5040
143114497,1,0
143115463,2,420
143128560,2,5451
143286379,2,3450
143296215,1,1000
143311076,2,952
143315820,1,2754
143437836,2,182
143445377,1,25
143495638,1,1120
143497107,1,4080
143538230,1,110
143569530,1,1056
143593760,1,180
143684756,1,0
143691902,2,5208
143696785,6,8494
143723707,1,480
143779646,1,1456
143872590,3,3702
143969961,1,5400
144047631,1,450
144074109,2,1336
144107038,1,108
144153778,1,60
144217475,1,60
144231378,1,286
144254973,2,2025
144262443,1,900
144263526,1,1501
144265270,1,17680
144279088,1,270
144322977,3,3354
144446408,1,25
144455590,1,450
144456213,1,85560
144468463,1,2385
144478262,1,90
144486816,3,1300
144539951,1,0
144577567,3,90
144627045,1,0
144649350,1,105
144654467,1,1680
144658500,1,1250
144662801,1,180
144673804,1,660
144739067,1,100
144775738,11,4080
144793678,1,150
144794990,1,50
144839298,1,1620
144839774,1,234
144856906,2,2564
144911089,1,1920
144927374,1,0
144936337,1,4320
145008010,1,0
145020031,3,984
145038054,1,124
145104383,2,4680
145115766,1,70
145133523,1,5780
145144646,1,8374
145176163,2,8910
145179021,1,0
145216386,1,360
145219458,1,275
145274269,1,3724
145289436,1,0
145324373,1,0
145330616,1,40
145334030,1,90
145348806,1,2400
145387930,2,1358
145453968,1,5200
145454600,1,4898
145456332,1,330
145460427,1,0
145483952,1,2325
145488772,1,4104
145499939,1,0
145546293,1,3450
145551089,1,12950
145563366,1,4144
145771675,1,0
145783845,1,3075
145797385,1,90
145802819,1,250
145859925,3,2590
145861254,1,0
145862800,1,8930
145868022,1,104
145884948,1,320
145934005,1,414
145952103,1,2838
146014302,1,0
146101075,1,25
146182980,2,1881
146256783,1,1410
146280992,1,720
146282111,3,4626
146347819,5,21045
146421670,1,810
146423520,1,1600
146461781,1,6380
146589456,3,3510
146682595,7,7575
146725768,1,70
146752325,1,0
146849196,1,168
146859530,2,2214
146885084,1,684
146914469,1,1200
147011938,1,14040
147152209,1,6400
147170296,1,420
147236328,1,0
147318210,1,250
147357266,1,4896
147409603,1,1551
147517580,1,11700
147533700,1,1170
147542816,1,600
147621955,1,114
147634384,1,720
147646238,5,37990
147674420,2,0
147682764,1,12960
147759181,2,169
147790677,1,1800
147874967,3,2038
147882053,1,950
147900965,1,432
147948137,2,580
148037850,1,1980
148069029,1,375
148334596,1,6355
148339641,2,119
148339873,2,435
148347236,2,268
148379379,1,4320
148404514,2,140
148407841,1,1430
148432424,1,84
148521736,1,3960
148546410,1,350
148580065,1,3440
148582340,2,3772
148643504,2,5968
148645908,2,1850
148649277,2,1052
148761056,1,0
148843361,1,200
148899743,1,14080
148899836,1,400
148901099,2,968
148901183,2,27342
148928976,1,828
148946579,8,19415
148983899,3,3683
149045273,2,5643
149111665,1,56
149127607,1,1872
149197961,1,1800
149205577,1,640
149209395,9,9682
149216709,1,0
149373664,4,19268
149523041,2,2400
149525664,1,240
149548835,1,5696
149564614,1,2385
149617903,3,4124
149656335,3,4400
149683510,1,24600
149767299,1,630
149812678,1,1548
149868622,2,600
149872630,1,0
149957804,1,2880
149974719,1,900
149987497,1,1190
150094420,1,3268
150111527,1,0
150123196,2,660
150164518,1,36
150247293,1,6696
150419880,1,1200
150422314,1,896
150462373,1,336
150526536,1,144
150541408,1,0
150549653,2,2880
150562277,2,14900
150574145,1,0
150613476,1,644
150679984,1,70
150691435,1,1575
150705574,1,330
150727618,1,1485
150795362,4,5030
150813542,1,6270
150842421,1,12600
150978683,6,240
151051795,7,44400
151102885,1,780
151111399,1,0
151125393,1,442
151129050,1,675
151248269,1,0
151249467,1,4800
151263090,1,8400
151317203,1,28
151371983,7,106600
151466047,1,210
151491962,1,0
151611959,2,0
151637037,16,23739
151679284,1,522
151682532,4,2320
151950988,1,0
152018754,1,440
152072461,1,2900
152083789,1,0
152147463,1,0
152155824,1,754
152168550,1,1520
152185811,2,1495
152290975,1,474
152426004,1,0
152453571,1,2160
152511452,2,495
152552734,1,17360
152562182,1,840
152594438,1,0
152605064,2,5460
152668151,1,3000
152683785,1,1980
152747335,1,782
152791106,1,495
152833854,1,627
152846334,7,520
152880241,8,19570
152938167,1,220
152956186,1,120
152962812,1,210
152978210,1,0
153098308,1,0
153125181,1,80
153135340,1,210
153149969,1,3680
153152689,2,12025
153153251,1,405
153328265,3,2850
153389846,1,0
153399225,1,4576
153429979,1,5382
153473311,1,45
153549891,1,3222
153549958,1,0
153610741,1,3900
153628768,1,1000
153673508,1,180
153864578,1,1260
153865881,1,5580
153880333,2,3940
153887731,1,4560
153902118,1,200
153903458,2,8070
153907900,1,1890
153919166,1,1800
153943393,3,2027
153985568,2,1400
154040549,6,17019
154095889,1,160
154104646,1,270
154174693,1,1200
154176601,1,0
154186786,1,4230
154202190,2,7605
154230189,1,3072
154237779,1,480
154286596,1,2640
154297004,1,0
154304290,2,9137
154361150,1,1944
154426585,1,1620
154432271,1,138
154487624,2,1888
154502097,2,214
154669914,1,1500
154774388,1,11100
154788425,6,73400
154808938,2,4958
154816065,1,520
154817709,1,0
154952520,2,237
155101958,2,318
155111786,1,0
155152067,1,0
155203517,4,2991
155210072,1,0
155253760,1,5160
155255528,1,0
155258736,1,375
155267835,1,2296
155298251,1,510
155364346,1,0
155407799,1,294
155413056,1,2600
155726724,1,0
155743247,1,234
155749457,3,2292
155944832,1,0
156008372,1,4128
156044462,2,300
156069254,1,428
156074159,1,2520
156158835,1,0
156159667,1,684
156175778,1,200
156186743,1,70
156210078,1,5600
156278160,5,27468
156294948,23,39713
156305512,1,1305
156316056,2,880
156366273,2,450
156394796,1,45
156411447,1,930
156524897,1,2090
156552229,1,16000
156606948,1,1680
156617170,1,712
156626698,1,1953
156653026,3,11316
156655547,1,700
156735550,16,9185
156736690,1,2240
156764006,1,625
157105788,1,441
157115969,3,5504
157141910,2,1001
157161958,2,540
157185412,1,320
157195037,1,50
157247039,1,74
157250994,37,12055
157282931,8,19330
157363374,2,480
157367886,1,3108
157400257,1,960
157501736,1,100
157523020,1,0
157621825,1,528
157648955,1,0
157688534,1,0
157744122,1,1350
157746231,24,8344
157749905,1,1980
157779154,2,4250
157792815,1,800
157939037,1,525
157942116,1,2014
158018931,2,350
158023606,83,259436
158023678,2,3788
158059378,1,931
158102793,1,1876
158169032,2,242
158430340,1,9600
158528053,1,0
158537621,1,570
158559103,1,684
158560718,3,2200
158565432,2,73
158608891,1,40
158661580,2,1563
158703829,1,1980
158711791,1,480
158721840,1,948
158838753,5,4890
158851584,1,2077
158869074,1,0
158880196,2,345
158966241,1,0
158981931,1,450
159096046,4,1668
159098288,1,0
159314995,1,2128
159333450,1,2480
159335302,2,798
159362409,1,3600
159447757,2,12045
159484731,2,775
159495712,1,0
159574153,1,180
159621904,1,4080
159711051,1,3630
159741455,1,0
159831635,1,1080
159846103,2,2913
159866152,1,240
159879161,1,50
159934048,1,1188
160049842,1,0
160171625,2,1130
160192435,1,2840
160228646,1,0
160259494,1,396
160265998,1,120
160297431,1,300
160300782,1,75
160309377,1,408
160335661,1,528
160340826,1,11880
160406305,1,2400
160406634,1,225
160410607,2,1950
160524610,1,990
160554212,19,65300
160559416,2,12684
160583342,1,494
160610643,1,900
160635054,1,192
160690738,4,10000
160706891,3,4240
160739768,1,0
160827552,1,0
160873394,1,1360
160876167,2,2490
160922996,1,1968
160978331,1,148
161003517,3,1950
161015383,1,11560
161031796,2,462
161083046,1,638
161094882,2,380
161094886,1,40
161123680,2,840
161171562,1,0
161221656,1,140
161250638,2,155
161259760,2,1068
161259933,1,650
161275181,1,0
161321561,1,700
161380107,39,47509
161428440,1,0
161454529,6,1980
161457581,1,150
161539309,1,0
161547319,1,576
161562895,1,55
161564321,4,0
161576955,1,558
161591130,1,0
161704516,3,20448
161712512,1,5060
161945491,1,1088
162055913,2,2046
162150152,1,1680
162271877,1,0
162293571,1,70
162349823,1,9
162378360,1,200
162405615,1,0
162407048,1,1600
162409804,1,150
162534858,1,0
162579798,1,0
162631481,1,0
162631832,1,900
